zone,promoter,total_m2,n_rooms,n_bathrooms,n_toilets,avg_area_per_room,avg_perimeter_per_room,avg_area_per_bedroom,avg_perimeter_per_bedroom,avg_area_per_bathroom,avg_perimeter_per_bathroom,avg_area_per_toilet,avg_perimeter_per_toilet,area_to_perimeter_ratio,bathroom_area_to_total_area_ratio,bedroom_area_to_total_area_ratio,toilet_area_to_total_area_ratio,kitchen_area_to_total_area_ratio,livingroom_area_to_total_area_ratio,corridor_area_to_total_area_ratio,bathrooms_to_rooms_ratio,toilets_to_rooms_ratio,bedrooms_to_rooms_ratio,livingroom_perimeter_to_total_perimeter_ratio,kitchen_perimeter_to_total_perimeter_ratio,bedroom_perimeter_to_total_perimeter_ratio,bathroom_perimeter_to_total_perimeter_ratio,livingroom_m2,livingroom_p,kitchen_m2,kitchen_p,bathroom1_m2,bathroom1_p,bathroom2_m2,bathroom2_p,bathroom3_m2,bathroom3_p,toilet_m2,toilet_p,bdroom1_m2,bdroom1_p,bdroom2_m2,bdroom2_p,bdroom3_m2,bdroom3_p,bdroom4_m2,bdroom4_p,entrance_m2,entrance_p,corridor_m2,corridor_p,laundry_m2,laundry_p
Sevilla,Pino Montano Emvisesa,90.95,4,2,0,15.15833333,18.375,10.5875,14.19,3.625,8.555,0,0,0.824943311,0.079714129,0.465640462,0,0.076965366,0.221550302,0.092358439,0.5,0,0.666666667,0.244897959,0.085079365,0.514829932,0.155192744,20.15,27,7,9.38,3.9,9.2,3.35,7.91,0,0,0,0,12.7,17.02,11.75,15.75,10.85,14.54,7.05,9.45,3.7,10.18,8.4,23.1,2.1,4.96
Sevilla,Torremagna,100.3,4,2,0,16.71666667,19.51833333,10.8,14.47,3.55,8.375,0,0,0.856459739,0.070787637,0.430707876,0,0.088733799,0.227318046,0.036889332,0.5,0,0.666666667,0.260865853,0.101870037,0.494236188,0.143027922,22.8,30.55,8.9,11.93,3.9,9.2,3.2,7.55,0,0,0,0,15.6,20.9,9.3,12.46,9.3,12.46,9,12.06,5.4,14.85,3.7,10.18,9.2,21.71
Sevilla,Altos del Aire - Insur,98,4,2,0,16.33333333,19.47666667,10.7175,14.3625,3.6,8.495,0,0,0.838610303,0.073469388,0.43744898,0,0.094081633,0.228979592,0.032959184,0.5,0,0.666666667,0.257316447,0.105682013,0.491613897,0.145387643,22.44,30.07,9.22,12.35,3.84,9.06,3.36,7.93,0,0,0,0,13.05,17.49,10.12,13.56,10.03,13.44,9.67,12.96,9.5,26.13,3.23,8.88,3.54,8.35
Sevilla,Torremagna,94.8,4,2,0,15.8,19.90666667,10.275,13.77,4.95,11.68,0,0,0.793703952,0.10443038,0.433544304,0,0.0907173,0.232067511,0.139240506,0.5,0,0.666666667,0.246818486,0.0964501,0.461152043,0.19557937,22,29.48,8.6,11.52,5.5,12.98,4.4,10.38,0,0,0,0,15.4,20.64,8.9,11.93,8.8,11.79,8,10.72,0,0,13.2,36.3,0,0
Sevilla,Pino Montano Emvisesa,89.85,4,2,0,14.975,18.22666667,9.7,13,4.175,9.85,0,0,0.821598391,0.092932666,0.431830829,0,0.084028937,0.228714524,0.093489149,0.5,0,0.666666667,0.251828822,0.092538405,0.475493782,0.18013899,20.55,27.54,7.55,10.12,4.2,9.91,4.15,9.79,0,0,0,0,11.85,15.88,9.4,12.6,9.15,12.26,8.4,11.26,3.7,10.18,8.4,23.1,2.5,5.9
Teruel,Las Dalias,76.95,2,2,0,19.2375,24.2425,12.225,16.38,4.05,9.56,0,0,0.793544395,0.105263158,0.317738791,0,0.151397011,0.285899935,0.071474984,1,0,0.5,0.30401155,0.160977622,0.337836444,0.197174384,22,29.48,11.65,15.61,4.25,10.03,3.85,9.09,0,0,0,0,12.95,17.35,11.5,15.41,0,0,0,0,5.25,14.44,5.5,15.13,0,0
Teruel,Las Dalias,90.1,3,2,0,18.02,23.476,12.03333333,16.12666667,4.2,9.915,0,0,0.767592435,0.093229745,0.400665927,0,0.139844617,0.267480577,0.014983352,0.666666667,0,0.6,0.275089453,0.143806441,0.412165616,0.16893849,24.1,32.29,12.6,16.88,4.3,10.15,4.1,9.68,0,0,0,0,15.75,21.11,10.35,13.87,10,13.4,0,0,7.55,20.76,1.35,3.71,0,0
Teruel,Las Dalias,92.2,3,2,0,18.44,23.792,11.83333333,15.86,4.05,9.56,0,0,0.775050437,0.087852495,0.385032538,0,0.14154013,0.281453362,0.014099783,0.666666667,0,0.6,0.29228312,0.14702421,0.399966375,0.160726295,25.95,34.77,13.05,17.49,4.1,9.68,4,9.44,0,0,0,0,15.25,20.44,10.25,13.74,10,13.4,0,0,8.3,22.83,1.3,3.58,0,0
Teruel,Las Dalias,95.55,3,2,0,19.11,24.684,12.31666667,16.50666667,4.3,10.15,0,0,0.774185707,0.090005233,0.38670853,0,0.13762428,0.28100471,0.013605442,0.666666667,0,0.6,0.291524874,0.142764544,0.401231567,0.164479015,26.85,35.98,13.15,17.62,4.5,10.62,4.1,9.68,0,0,0,0,16.7,22.38,10.35,13.87,9.9,13.27,0,0,8.7,23.93,1.3,3.58,0,0
Teruel,Las Dalias,107.4,4,2,0,17.9,22.76,11.575,15.5125,4.1,9.68,0,0,0.786467487,0.076350093,0.431098696,0,0.128026071,0.255121043,0.012104283,0.5,0,0.666666667,0.268892794,0.134958992,0.454379028,0.141769186,27.4,36.72,13.75,18.43,4.1,9.68,4.1,9.68,0,0,0,0,16.55,22.18,10.35,13.87,10,13.4,9.4,12.6,10.45,28.74,1.3,3.58,0,0
Teruel,Las Dalias,110.5,4,2,0,18.41666667,22.94666667,11.525,15.4475,4.125,9.735,0,0,0.802585706,0.074660633,0.41719457,0,0.161538462,0.219457014,0.033484163,0.5,0,0.666666667,0.236054619,0.1737362,0.448794306,0.141414875,24.25,32.5,17.85,23.92,4.65,10.97,3.6,8.5,0,0,0,0,15.55,20.84,11.25,15.08,10.25,13.74,9.05,12.13,10.35,28.46,3.7,10.18,0,0
Teruel,Las Dalias,115.3,4,2,0,19.21666667,23.31666667,11.825,15.845,4.2,9.915,0,0,0.824160114,0.072853426,0.410234172,0,0.1452732,0.221595837,0.115351258,0.5,0,0.666666667,0.244746247,0.160471766,0.453037884,0.141744103,25.55,34.24,16.75,22.45,4.55,10.74,3.85,9.09,0,0,0,0,16.7,22.38,10.3,13.8,10.3,13.8,10,13.4,4,11,13.3,36.58,0,0
Valladolid,Resid. Castilla,68.1,2,1,0,22.7,27.53333333,12.625,16.915,4.4,10.38,0,0,0.824455206,0.064610866,0.370778267,0,0.13876652,0.281938326,0.014684288,0.5,0,0.666666667,0.311501211,0.153268765,0.409564165,0.12566586,19.2,25.73,9.45,12.66,4.4,10.38,0,0,0,0,0,0,15.1,20.23,10.15,13.6,0,0,0,0,7.55,20.76,1,2.75,1.25,2.95
Valladolid,Resid. Castilla,84.9,3,1,0,21.225,26.3925,12.86666667,17.24,4.25,10.03,0,0,0.80420574,0.050058893,0.454652532,0,0.121319199,0.263839812,0.073027091,0.333333333,0,0.75,0.284361087,0.130718954,0.489911907,0.095008052,22.4,30.02,10.3,13.8,4.25,10.03,0,0,0,0,0,0,15.95,21.37,12.6,16.88,10.05,13.47,0,0,3.15,8.66,6.2,17.05,0,0
Valladolid,Resid. Castilla,78.35,3,1,0,19.5875,23.2125,10.95,14.67666667,4.05,9.56,0,0,0.843834141,0.05169113,0.419272495,0,0.123803446,0.250159541,0.044671347,0.333333333,0,0.75,0.282821756,0.14001077,0.474205708,0.102961766,19.6,26.26,9.7,13,4.05,9.56,0,0,0,0,0,0,13.55,18.16,9.75,13.07,9.55,12.8,0,0,7.25,19.94,3.5,9.63,1.4,3.3
Valladolid,Resid. Castilla,100.05,4,2,0,16.675,22.24333333,12.025,16.1125,4.5,10.62,0,0,0.74966282,0.089955022,0.48075962,0,0.12043978,0.235882059,0,0.5,0,0.666666667,0.236924921,0.12101004,0.48291623,0.159148809,23.6,31.62,12.05,16.15,4.85,11.45,4.15,9.79,0,0,0,0,15.6,20.9,12.25,16.42,10.3,13.8,9.95,13.33,7.3,20.08,0,0,0,0
Zaragoza,Adarve,87.8,3,2,1,14.63333333,19.055,12.3,16.48666667,3.75,8.85,1.45,3.42,0.767952418,0.085421412,0.420273349,0.016514806,0.124715262,0.24715262,0.044419134,0.666666667,0.333333333,0.5,0.254351439,0.128312779,0.432607365,0.154815009,21.7,29.08,10.95,14.67,3.8,8.97,3.7,8.73,0,0,1.45,3.42,15.9,21.31,10.75,14.41,10.25,13.74,0,0,5.4,14.85,3.9,10.73,0,0
Zaragoza,Adarve,86.2,3,2,1,14.36666667,18.77333333,11.61666667,15.57,3.975,9.38,1.45,3.42,0.765269886,0.092227378,0.404292343,0.016821346,0.127030162,0.251740139,0.045243619,0.666666667,0.333333333,0.5,0.258167614,0.130237926,0.414683949,0.166548295,21.7,29.08,10.95,14.67,4.25,10.03,3.7,8.73,0,0,1.45,3.42,13.85,18.56,10.75,14.41,10.25,13.74,0,0,5.4,14.85,3.9,10.73,0,0
Zaragoza,Adarve,89.8,3,2,1,14.96666667,18.77,11.61666667,15.56666667,4.225,9.97,1.4,3.3,0.797371692,0.094097996,0.388084633,0.0155902,0.115256125,0.239420935,0.076280624,0.666666667,0.333333333,0.5,0.255816018,0.123157521,0.414668798,0.177055585,21.5,28.81,10.35,13.87,4.8,11.33,3.65,8.61,0,0,1.4,3.3,14.8,19.83,10.05,13.47,10,13.4,0,0,6.4,17.6,6.85,18.84,0,0
